,place_name,category_name,category_group_name,road_address_name,x,y,place_url,distance,별점,리뷰 수,태그들,지정등급,category
1213,작전본부 쌍문본점,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 노해로 249,127.0357816,37.65151191,http://place.map.kakao.com/1136741936,360,4.6,5,"#도봉구맛집, #숯불닭꼬치, #쌍문동닭꼬치, #쌍문동맛집, #쌍문동배달맛집, #술한잔하기좋은, #제로페이",,"육류,고기"
1214,도리뎅뎅,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 노해로63길 84-9,127.0472819,37.65253498,http://place.map.kakao.com/1209475926,173,0.0,0,#제로페이,,"육류,고기"
1215,방앗골숯불닭갈비 본점,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 도봉로125길 54,127.0369449,37.65501007,http://place.map.kakao.com/1687930116,260,5.0,2,#제로페이,,"육류,고기"
1216,오닭꼬치,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 덕릉로60가길 4,127.03978,37.6396735,http://place.map.kakao.com/1713658046,704,4.0,2,"#혼술, #제로페이",,"육류,고기"
1217,보배네능이백숙,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 시루봉로 295-1,127.0419755,37.67141435,http://place.map.kakao.com/1840162133,324,4.7,3,#제로페이,,"육류,고기"
1218,종로계림닭도리탕원조 방학점,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 마들로 657,127.0453378,37.66832995,http://place.map.kakao.com/1859798911,96,4.0,4,#제로페이,,"육류,고기"
1219,날아온춘천닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 도봉로110나길 21,127.0347778,37.6471929,http://place.map.kakao.com/1924077605,96,5.0,1,#제로페이,,"육류,고기"
1220,당고개숯불닭갈비 창동직영점,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 노해로67길 10,127.0496762,37.65236281,http://place.map.kakao.com/1959265094,343,3.7,3,"#점심특선, #제로페이",,"육류,고기"
1221,뽀빠이장작구이 창동본점,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 도봉로 590,127.0401611,37.65731012,http://place.map.kakao.com/2038049888,115,4.6,5,#제로페이,,"육류,고기"
1222,꽃돼지춘천닭갈비,"음식점 > 한식 > 육류,고기 > 닭요리",음식점,서울 도봉구 해등로17길 44,127.0375331,37.65515674,http://place.map.kakao.com/2088674416,241,4.0,5,"#안심식당, #점심식사, #제로페이",,"육류,고기"
1223,두찜 도봉창동점,"음식점 > 한식 > 육류,고기 > 닭요리 > 두찜",음식점,서울 도봉구 덕릉로59가길 54,127.0368449,37.63855724,http://place.map.kakao.com/125715596,39,3.0,2,#제로페이,,"육류,고기"
1224,두찜 도봉방학점,"음식점 > 한식 > 육류,고기 > 닭요리 > 두찜",음식점,서울 도봉구 마들로 593,127.046349,37.66311378,http://place.map.kakao.com/1656498556,497,3.4,5,#제로페이,,"육류,고기"
1225,천수한방삼계탕 방학점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",음식점,서울 도봉구 도당로 53,127.0345177,37.66297999,http://place.map.kakao.com/15524590,122,4.0,2,"#안심식당, #제로페이",,"육류,고기"
1226,원조삼계탕,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",음식점,서울 도봉구 노해로67길 10,127.0496717,37.65240065,http://place.map.kakao.com/16042555,128,3.3,3,#제로페이,,"육류,고기"
1227,원조삼계탕,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",음식점,서울 도봉구 노해로67길 10,127.0496717,37.65240065,http://place.map.kakao.com/16042555,128,3.4,5,"#점심식사, #혼밥, #제로페이",,"육류,고기"
1228,뚝닭,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",음식점,서울 도봉구 도봉로109길 46,127.0308345,37.6471093,http://place.map.kakao.com/17957557,121,5.0,1,#제로페이,,"육류,고기"
1229,지호한방삼계탕 도봉구청점,"음식점 > 한식 > 육류,고기 > 닭요리 > 지호한방삼계탕",음식점,서울 도봉구 마들로 649-20,127.0448844,37.66823282,http://place.map.kakao.com/277510828,69,5.0,7,"#건강식, #제로페이",,"육류,고기"
1230,목구멍 방학점,"음식점 > 한식 > 육류,고기 > 목구멍",음식점,서울 도봉구 마들로 657,127.0451904,37.6682327,http://place.map.kakao.com/328206099,79,4.5,15,#제로페이,,"육류,고기"
1231,광릉불고기 도봉점,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",음식점,서울 도봉구 도봉로152길 29-4,127.0456639,37.66958309,http://place.map.kakao.com/1321565712,73,2.2,9,#제로페이,,"육류,고기"
1232,본가솥뚜껑생삼겹살 쌍문본점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로 462,127.0341159,37.64684171,http://place.map.kakao.com/8327344,119,4.2,6,#제로페이,,"육류,고기"
1233,창골생삼겹살 본점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로 588,127.0400272,37.65702636,http://place.map.kakao.com/13291599,158,4.3,12,"#이동약자접근, #제로페이",,"육류,고기"
1234,두메골솥뚜껑삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 노해로63다길 14,127.0464847,37.65353719,http://place.map.kakao.com/13320319,93,0.0,0,"#점심식사, #제로페이",,"육류,고기"
1235,북부식당,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로152가길 102,127.0449106,37.67418829,http://place.map.kakao.com/21353153,230,5.0,1,#제로페이,,"육류,고기"
1236,솥뚜껑김치삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도당로27길 23,127.0408313,37.66845233,http://place.map.kakao.com/26322320,223,3.8,4,"#노포, #제로페이",,"육류,고기"
1237,파삼솥뚜껑삼겹살 쌍문점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도당로2길 13,127.0357673,37.65945137,http://place.map.kakao.com/111194127,215,4.5,19,"#솥뚜껑삼겹살, #쌍문맛집, #파삼, #이동약자접근, #제로페이",,"육류,고기"
1238,자꾸자꾸먹고싶은삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 마들로 555,127.0486525,37.66032972,http://place.map.kakao.com/444754635,339,5.0,1,#제로페이,,"육류,고기"
1239,저팔계사람잡네 신창점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 덕릉로60길 5,127.039898,37.63995097,http://place.map.kakao.com/467671738,887,5.0,4,#제로페이,,"육류,고기"
1240,방학돈쭈니네,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도당로27길 54,127.0411086,37.6697136,http://place.map.kakao.com/472933772,138,5.0,1,#제로페이,,"육류,고기"
1241,이가네미나리삼겹,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로112길 16,127.0355504,37.64673587,http://place.map.kakao.com/645363971,172,0.0,0,#제로페이,,"육류,고기"
1242,꽃돼지삼겹살 창동점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 노해로63길 84-9,127.0472683,37.65253499,http://place.map.kakao.com/938019904,174,4.0,3,"#창동역고기집, #창동역목살바베큐, #창동역삼겹살, #창동역소갈비육회, #창동역차돌박이, #점심식사, #친목모임, #회식장소, #제로페이",,"육류,고기"
1243,삼겹식당,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 방학로 174,127.03283,37.66252637,http://place.map.kakao.com/1102634964,287,4.6,19,"#안심식당, #가족모임, #깔끔한, #제로페이",,"육류,고기"
1244,묵고갈래 솥뚜껑삼겹살 1호점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 덕릉로54길 6,127.0376058,37.63759294,http://place.map.kakao.com/1460484170,88,4.2,5,"#안심식당, #술한잔하기좋은, #제로페이",,"육류,고기"
1245,싹쓰리 솥뚜껑김치삼겹살 방학점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 마들로 657,127.045914,37.66900546,http://place.map.kakao.com/1493261433,402,5.0,2,"#회식장소, #제로페이",,"육류,고기"
1246,방학동고추장삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로149길 10,127.0423556,37.66618853,http://place.map.kakao.com/1506291316,65,5.0,1,"#노포, #카카오페이, #제로페이",,"육류,고기"
1247,무수골삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로 763,127.0437909,37.6726156,http://place.map.kakao.com/1655363544,344,5.0,2,"#점심식사, #친목모임, #카카오페이, #제로페이",,"육류,고기"
1248,삼겹포차,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 해등로 130,127.0408353,37.65512051,http://place.map.kakao.com/1809086511,348,0.0,0,"#카카오페이, #제로페이",,"육류,고기"
1249,와우 솥뚜껑삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 마들로 649-20,127.0448516,37.66835176,http://place.map.kakao.com/1819450068,81,4.6,8,#제로페이,,"육류,고기"
1250,돼지네삼겹살,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 노해로63다길 17,127.0461765,37.65362741,http://place.map.kakao.com/1873107685,93,4.0,4,"#안심식당, #제로페이",,"육류,고기"
1251,돼지오9먹9 방학본점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 시루봉로 216,127.0342185,37.66775437,http://place.map.kakao.com/1993968221,321,4.0,1,"#회식장소, #제로페이",,"육류,고기"
1252,육집으로 쌍문점,"음식점 > 한식 > 육류,고기 > 삼겹살",음식점,서울 도봉구 도봉로109길 67,127.0296732,37.64735286,http://place.map.kakao.com/2033414963,170,0.0,0,#제로페이,,"육류,고기"
1253,식껍 도봉점,"음식점 > 한식 > 육류,고기 > 식껍",음식점,서울 도봉구 도당로29길 65,127.0421256,37.67020608,http://place.map.kakao.com/130311057,116,3.7,3,#제로페이,,"육류,고기"
1254,원뎅이골,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 방학로 284,127.0209582,37.66306606,http://place.map.kakao.com/9364278,383,4.7,3,"#가족모임, #애견동반식당, #친목모임, #제로페이",,"육류,고기"
1255,하루방유황오리,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 노해로63나길 8,127.0447851,37.65397032,http://place.map.kakao.com/9551950,233,4.2,6,"#가족모임, #친목모임, #제로페이",,"육류,고기"
1256,늘해랑오리이야기,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 우이천로 132,127.0400687,37.6328998,http://place.map.kakao.com/16767257,435,0.0,0,#제로페이,,"육류,고기"
1257,오리마을 숯불회전구이 도봉점,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 노해로 163,127.0271006,37.64934105,http://place.map.kakao.com/16767441,272,2.6,13,"#안심식당, #가족모임, #회식장소, #제로페이",,"육류,고기"
1258,오리큐 도봉점,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 도봉로156길 31,127.0461589,37.67272011,http://place.map.kakao.com/472798895,352,5.0,1,#제로페이,,"육류,고기"
1259,최고의오리,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 덕릉로57길 38,127.0366531,37.64009798,http://place.map.kakao.com/1058315968,102,0.0,0,#제로페이,,"육류,고기"
1260,오케이능이마을,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 방학로5길 33,127.0381346,37.66141837,http://place.map.kakao.com/1854767704,141,0.0,0,#제로페이,,"육류,고기"
1261,생생오리구이,"음식점 > 한식 > 육류,고기 > 오리",음식점,서울 도봉구 도봉로110나길 34,127.0351814,37.64754056,http://place.map.kakao.com/2123526732,62,4.9,7,"#가족모임, #점심식사, #친목모임, #제로페이",,"육류,고기"
1262,장수보쌈족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 노해로63다길 6,127.0469514,37.6532595,http://place.map.kakao.com/9414275,108,2.9,8,"#점심식사, #제로페이",,"육류,고기"
1263,보쌈애,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로152길 26,127.0452454,37.66923817,http://place.map.kakao.com/9824490,104,4.3,3,#제로페이,,"육류,고기"
1264,종가집할매보쌈족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 노해로 162,127.0273406,37.64889051,http://place.map.kakao.com/10792078,257,0.0,0,#제로페이,,"육류,고기"
1265,아씨보쌈칼국수,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도당로 59,127.0345769,37.6634701,http://place.map.kakao.com/11937663,109,3.3,4,"#안심식당, #가족모임, #점심특선, #친목모임, #혼밥, #제로페이",,"육류,고기"
1266,장충족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 노해로60길 88,127.0329469,37.64758805,http://place.map.kakao.com/16818929,61,1.0,1,#제로페이,,"육류,고기"
1267,당일왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로150길 43,127.0453762,37.66620813,http://place.map.kakao.com/18857202,416,3.7,10,#제로페이,,"육류,고기"
1268,족발의장인족장 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 해등로 206,127.0339625,37.65826261,http://place.map.kakao.com/18873727,313,3.4,7,#제로페이,,"육류,고기"
1269,박순남의오시는족족,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 마들로11가길 12,127.0487292,37.65283262,http://place.map.kakao.com/19479084,85,4.2,5,#제로페이,,"육류,고기"
1270,노박사왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로113길 10,127.0336859,37.64813564,http://place.map.kakao.com/21391986,75,3.0,2,"#카카오페이, #제로페이",,"육류,고기"
1271,뚱보족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로 675,127.0423797,37.66471451,http://place.map.kakao.com/21961223,277,4.8,4,"#친목모임, #제로페이",,"육류,고기"
1272,흥부네한방족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로109길 16,127.0324752,37.64684217,http://place.map.kakao.com/24986474,55,4.6,12,"#막국수, #매운족발, #미니족발, #보쌈, #족발, #제로페이",,"육류,고기"
1273,88가마솥족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 우이천로4라길 6,127.0413493,37.63368412,http://place.map.kakao.com/65136089,600,0.0,0,#제로페이,,"육류,고기"
1274,이장군족발보쌈 도봉직영점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 마들로 657,127.0453378,37.66832995,http://place.map.kakao.com/323091535,96,4.8,4,#제로페이,,"육류,고기"
1275,이도보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도봉로106길 22,127.03358,37.64446056,http://place.map.kakao.com/382609224,269,5.0,3,#제로페이,,"육류,고기"
1276,더맛있는족발보쌈 방학점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도당로 120,127.0397606,37.66706879,http://place.map.kakao.com/425387597,135,5.0,4,"#안심식당, #제로페이",,"육류,고기"
1277,황금족발 본점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 마들로 699,127.0464105,37.67272271,http://place.map.kakao.com/470162246,332,4.5,10,#제로페이,,"육류,고기"
1278,소문난순대국왕족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 도당로13가길 28,127.0368575,37.66618947,http://place.map.kakao.com/971753944,86,4.2,6,"#노포, #제로페이",,"육류,고기"
1279,신창시장족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 덕릉로57길 47,127.0361206,37.6402387,http://place.map.kakao.com/1068839496,170,4.0,4,#제로페이,,"육류,고기"
1280,숯불구이족발꾸이족,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 우이천로 351,127.0249606,37.64759362,http://place.map.kakao.com/1255973453,221,5.0,1,#제로페이,,"육류,고기"
1281,신창족발,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 덕릉로60길 49-1,127.0407274,37.6380415,http://place.map.kakao.com/1363595166,877,4.0,3,#제로페이,,"육류,고기"
1282,오늘도문어마늘보쌈칼국수,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 마들로 725,127.0471328,37.67491901,http://place.map.kakao.com/1648864277,277,4.5,6,"#친목모임, #제로페이",,"육류,고기"
1283,쌍문족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 덕릉로53길 18,127.0365367,37.63845102,http://place.map.kakao.com/1678030691,63,3.0,2,#제로페이,,"육류,고기"
1284,명가족발보쌈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 덕릉로59자길 31,127.0359485,37.64033245,http://place.map.kakao.com/1770272595,167,5.0,3,"#점심식사, #제로페이",,"육류,고기"
1285,족돈,"음식점 > 한식 > 육류,고기 > 족발,보쌈",음식점,서울 도봉구 덕릉로57길 7,127.0378831,37.63920021,http://place.map.kakao.com/2004217070,67,3.5,2,#제로페이,,"육류,고기"
1286,가장맛있는족발 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 가장맛있는족발",음식점,서울 도봉구 노해로69길 21-7,127.0503799,37.65316727,http://place.map.kakao.com/23326327,212,4.3,3,#제로페이,,"육류,고기"
1287,귀한족발 방학역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",음식점,서울 도봉구 도봉로152길 26,127.0452454,37.66923817,http://place.map.kakao.com/190670562,104,4.0,2,"#친목모임, #제로페이",,"육류,고기"
1288,귀한족발 수유직영점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",음식점,서울 도봉구 도봉로110길 5,127.0340546,37.64646691,http://place.map.kakao.com/569159807,96,2.6,10,"#가족모임, #배달, #점심식사, #점심특선, #제로페이",,"육류,고기"
1289,귀한족발 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 귀한족발",음식점,서울 도봉구 도봉로 590,127.0401123,37.65719752,http://place.map.kakao.com/1265893977,106,3.9,11,"#귀한족발쌍문점, #쌍문맛집, #쌍문보쌈, #쌍문족발, #쌍문회식, #카카오페이, #제로페이",,"육류,고기"
1290,만족오향족발 창동점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 만족오향족발",음식점,서울 도봉구 도봉로136가길 73,127.0425388,37.65554787,http://place.map.kakao.com/1044233788,234,5.0,2,#제로페이,,"육류,고기"
1291,족발야시장 창동역점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 족발야시장",음식점,서울 도봉구 노해로69길 21-11,127.0500654,37.65310325,http://place.map.kakao.com/284754527,227,4.5,2,"#선한영향력가게, #카카오페이, #제로페이",,"육류,고기"
1292,족발야시장 쌍문점,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 족발야시장",음식점,서울 도봉구 방학로3길 124,127.0382087,37.65786217,http://place.map.kakao.com/659797202,95,4.3,6,"#가족모임, #친목모임, #회식장소, #제로페이",,"육류,고기"
1293,라이스볼 쌍문점,음식점 > 한식 > 간식,음식점,서울 도봉구 시루봉로 57,127.0277999,37.65591987,http://place.map.kakao.com/235600585,450,0.0,0,"#혼밥, #제로페이",,간식
1294,봉구스밥버거 방학점,음식점 > 한식 > 간식 > 봉구스밥버거,음식점,서울 도봉구 도봉로150길 43,127.0459691,37.66638089,http://place.map.kakao.com/21581917,437,3.9,8,"#카카오페이, #제로페이",,간식
1295,봉구스밥버거 선덕고점,음식점 > 한식 > 간식 > 봉구스밥버거,음식점,서울 도봉구 시루봉로 62,127.028046,37.65627479,http://place.map.kakao.com/25984633,429,5.0,5,#제로페이,,간식
1296,봉구스밥버거 창동점,음식점 > 한식 > 간식 > 봉구스밥버거,음식점,서울 도봉구 마들로11가길 6-25,127.0490256,37.65220541,http://place.map.kakao.com/1205958951,319,2.3,7,"#이동약자접근, #제로페이",,간식
1297,서울마님죽 쌍문점,음식점 > 한식 > 죽,음식점,서울 도봉구 도봉로113길 6,127.0338015,37.64806353,http://place.map.kakao.com/320464364,68,0.0,0,#제로페이,,한식
1298,맛깔참죽 도봉쌍문역점,음식점 > 한식 > 죽 > 맛깔참죽,음식점,서울 도봉구 도봉로114길 22-8,127.0352493,37.64725853,http://place.map.kakao.com/896703653,98,5.0,1,#제로페이,,한식
1299,본죽 신창점,음식점 > 한식 > 죽 > 본죽,음식점,서울 도봉구 덕릉로 250,127.0393653,37.6397295,http://place.map.kakao.com/16876700,365,4.0,3,#제로페이,,한식
1300,죽이야기 도봉구청점,음식점 > 한식 > 죽 > 죽이야기,음식점,서울 도봉구 마들로 657,127.0458935,37.66872797,http://place.map.kakao.com/1734812638,388,5.0,4,"#이동약자접근, #카카오페이, #제로페이",,한식
1301,신서방부대찌개 방학본점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 방학로 174,127.0329105,37.66260384,http://place.map.kakao.com/15384618,143,3.6,22,"#안심식당, #제로페이",,"찌개,전골,국밥"
1302,의정부부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 해등로 156,127.0390979,37.65698613,http://place.map.kakao.com/16042621,124,1.8,5,#제로페이,,"찌개,전골,국밥"
1303,의정부부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 해등로 156,127.0390979,37.65698613,http://place.map.kakao.com/16042621,124,4.0,9,"#안심식당, #제로페이",,"찌개,전골,국밥"
1304,명물의정부부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 방학로3길 99,127.0391713,37.65866103,http://place.map.kakao.com/16058415,101,1.0,1,#제로페이,,"찌개,전골,국밥"
1305,박서방부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 시루봉로 290,127.0411502,37.67113353,http://place.map.kakao.com/16273469,212,4.3,3,"#안심식당, #혼밥, #카카오페이, #제로페이",,"찌개,전골,국밥"
1306,의정부부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 노해로69길 15,127.0506954,37.65298045,http://place.map.kakao.com/17266418,191,1.8,5,#제로페이,,"찌개,전골,국밥"
1307,의정부부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 노해로69길 15,127.0506954,37.65298045,http://place.map.kakao.com/17266418,191,4.0,9,"#안심식당, #제로페이",,"찌개,전골,국밥"
1308,용만이네의정부부대찌개n볶음 본점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로112길 19,127.0357783,37.64690338,http://place.map.kakao.com/34108333,43,0.0,0,#제로페이,,"찌개,전골,국밥"
1309,본만두 쌍문점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 해등로 157,127.0387805,37.65680153,http://place.map.kakao.com/637396330,109,3.0,5,"#점심특선, #친목모임, #회식장소, #제로페이",,"찌개,전골,국밥"
1310,쌍문동부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 노해로60길 92,127.0328959,37.64754482,http://place.map.kakao.com/841137494,57,4.3,3,#제로페이,,"찌개,전골,국밥"
1311,통통부대찌개칼국수,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 방학로10길 46,127.0338994,37.66412802,http://place.map.kakao.com/898943246,138,5.0,1,#제로페이,,"찌개,전골,국밥"
1312,오뎅식당 분점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도당로 145,127.042558,37.66726963,http://place.map.kakao.com/1076063789,121,1.6,5,#제로페이,,"찌개,전골,국밥"
1313,착한부대찌개 쌍문2호점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로 581,127.0393235,37.65701218,http://place.map.kakao.com/1080006337,127,4.0,1,"#혼밥, #제로페이",,"찌개,전골,국밥"
1314,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로113길 25,127.0327002,37.64829629,http://place.map.kakao.com/1184046833,90,0.0,0,#제로페이,,"찌개,전골,국밥"
1315,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로113길 25,127.0327002,37.64829629,http://place.map.kakao.com/1184046833,90,0.0,0,#제로페이,,"찌개,전골,국밥"
1316,의정부신곡부대찌개 도봉점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 마들로 723,127.0470103,37.67474247,http://place.map.kakao.com/1341894209,277,2.5,2,#제로페이,,"찌개,전골,국밥"
1317,부뚜막,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 해등로 255,127.0282197,37.65716853,http://place.map.kakao.com/1482379108,402,3.3,3,#제로페이,,"찌개,전골,국밥"
1318,부뚜막,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 해등로 255,127.0282197,37.65716853,http://place.map.kakao.com/1482379108,402,2.6,5,"#안심식당, #제로페이",,"찌개,전골,국밥"
1319,예가만두,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 방학로 251,127.0242308,37.66132835,http://place.map.kakao.com/1740336551,349,4.7,20,#제로페이,,"찌개,전골,국밥"
1320,쌍문역맛있는김치찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로110길 46,127.0361552,37.64605184,http://place.map.kakao.com/1758307801,221,0.0,0,#제로페이,,"찌개,전골,국밥"
1321,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로153길 26,127.0419656,37.67000702,http://place.map.kakao.com/1793887154,94,0.0,0,#제로페이,,"찌개,전골,국밥"
1322,뚜껑집부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로153길 26,127.0419656,37.67000702,http://place.map.kakao.com/1793887154,94,0.0,0,#제로페이,,"찌개,전골,국밥"
1323,명품찌개&찜,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 덕릉로60다길 7,127.0400716,37.63841833,http://place.map.kakao.com/1861374118,686,5.0,1,#제로페이,,"찌개,전골,국밥"
1324,명동찌개마을 방학역점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 마들로 657,127.0451907,37.66865526,http://place.map.kakao.com/1882920810,121,5.0,1,"#혼술, #제로페이",,"찌개,전골,국밥"
1325,착한부대찌개,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 도봉로109길 46,127.0308391,37.6471129,http://place.map.kakao.com/1938661882,109,5.0,7,"#혼밥, #제로페이",,"찌개,전골,국밥"
1326,병장부대찌개 창동점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 노해로65길 14-3,127.0467694,37.65207028,http://place.map.kakao.com/1995042618,295,3.0,7,#제로페이,,"찌개,전골,국밥"
1327,압구정찌개마을&명태찜 창동점,"음식점 > 한식 > 찌개,전골",음식점,서울 도봉구 노해로69길 21-11,127.0500745,37.65311046,http://place.map.kakao.com/2142538696,163,3.0,1,"#점심식사, #제로페이",,"찌개,전골,국밥"
1328,땅스부대찌개 신창시장점,"음식점 > 한식 > 찌개,전골 > 땅스부대찌개",음식점,서울 도봉구 덕릉로57길 36,127.036755,37.64004749,http://place.map.kakao.com/351983489,92,4.0,1,"#카카오페이, #제로페이",,"찌개,전골,국밥"
